INTENSIDAD,TENSION,T1,T2,SOC
32.00181582,3.53154803,40.70888,39.43654,92.89563477
0,3.34416724,40.50702,39.18743,100
31.99490349,3.35515373,39.53338,38.10795,18.8952789
-31.9972076,3.22941939,39.86584,38.535,96.3899065
0,2.89280537,41.58753,40.23132,-1.0764e-12
31.99951171,3.42168307,39.12968,37.93002,40.96340992
0,2.50888838,41.32631,39.98221,0.388484217
31.9972076,3.56023499,40.80386,39.53144,95.35781906
-31.9972076,3.14854658,38.10854,36.81495,51.69071285
0,3.34386206,40.54264,39.2586,99.69177997
-31.99951171,3.14091707,38.02543,36.77936,47.72501941
31.99951171,3.4274815,39.1653,37.89443,44.20170283
31.99951171,3.47631037,40.2458,38.96204,81.21100919
31.99490349,3.46349279,40.0202,38.79597,73.90875406
-32.00181582,3.15831235,38.29852,37.04034,58.04710443
31.9972076,3.45342184,39.71149,38.57058,66.38039075
32.00181582,3.33897917,39.65212,38.29775,15.00259196
-32.00181582,3.15861753,38.39351,37.09965,59.33700407
-31.99951171,3.06065461,38.55974,37.33689,20.13964889
31.9972076,3.43480583,39.22467,37.88256,49.23901103
31.99951171,3.45464256,39.77085,38.45196,67.53356165
31.99951171,3.39604791,39.3434,37.97747,28.28327718
-31.99951171,2.86137179,39.43839,38.20285,6.895377101
31.99951171,3.49828336,40.44765,39.11626,87.73835643
31.99490349,3.43907836,39.35528,38.0605,53.52114494
-31.99951171,3.07560845,38.36976,37.23013,23.97748978
31.9972076,3.44243534,39.37902,38.13168,55.95542441
32.00411994,3.36156252,39.54526,38.29775,20.27983136
0,2.62516213,41.45692,40.2076,0.292987095
-31.9972076,3.18608377,39.17717,37.89443,78.64046327
-31.9972076,3.11161975,38.00168,36.75564,35.8508188
-31.99951171,3.08628977,38.22728,36.93357,27.57545086
31.9972076,3.04814221,40.93447,39.51958,0.657579063
0,3.3417258,40.25768,38.95018,99.29782719
31.9972076,3.45525292,39.78273,38.39265,68.1522736
31.99951171,3.49706264,40.44765,39.04508,87.72841684
-31.99951171,3.15495537,38.27478,36.98102,55.76841629
31.99951171,3.44213016,39.49776,38.20285,56.7642
31.9972076,3.51445792,40.60201,39.29419,90.92035246
-31.9972076,3.03562982,38.77347,37.58601,15.94289916
31.9972076,3.35332265,39.54526,38.10795,18.41555424
0,3.37224384,41.1957,39.80428,99.69177997
31.9972076,3.38780804,39.43839,38.14354,26.05781654
0,2.90989548,41.40942,40.0178,0.060523545
-31.99951171,3.04325933,38.77347,37.5267,17.17603579
-31.99951171,3.1216907,37.96606,36.68446,40.02741538
-31.99490349,3.15098802,38.22728,36.94544,53.39445679
32.00181582,3.45830472,39.83022,38.6299,69.90128258
31.99951171,3.49004349,40.43578,39.09253,85.52336745
-31.99951171,3.21171893,39.54526,38.19099,90.06038459
0,2.93522545,41.26694,39.93476,0.509157287
31.9972076,3.22484169,40.59014,39.21115,3.991162262
-31.9972076,3.16960403,38.7141,37.51483,67.73256667
31.99951171,3.41893645,39.1653,37.84698,39.10956585
31.99951171,3.43877317,39.28403,37.97747,52.27066955
-31.99951171,3.19920653,39.45027,38.08423,85.20861786
31.99951171,3.32555123,39.74711,38.47569,12.00790044
31.99951171,3.34599832,39.65212,38.29775,16.9433494
-31.99951171,3.22545205,39.81835,38.60617,95.21533225
31.99951171,3.50896468,40.55452,39.15184,90.246993
-31.9972076,3.20225834,39.46214,38.08423,86.25502063
-31.9972076,3.13969635,38.06105,36.7675,47.43107003
0,2.92484932,41.63502,40.23132,0.696165579
-31.9972076,3.17265583,38.82096,37.56228,69.58494546
0,3.34294652,40.38829,39.05694,99.06880096
31.9972076,3.24742504,40.43578,38.99763,4.615312366
-31.99951171,3.15098802,38.15604,36.83868,53.12988726
-31.99951171,3.1201648,37.97793,36.66074,38.97794783
-31.9972076,3.18272679,39.11781,37.8707,76.78070396
-31.9972076,3.04905776,38.65473,37.45552,17.74992641
32.00181582,3.32860304,39.71149,38.39265,12.84747479
31.9972076,3.41374838,39.20092,37.91815,36.25168587
-31.99951171,3.10734722,38.01355,36.75564,34.42054564
31.99490349,3.4399939,39.35528,38.08423,54.2406976
31.9972076,3.64354925,41.1482,39.67379,99.64219897
-31.99951171,3.12993057,37.97793,36.75564,42.80690474
-31.99951171,3.16594186,38.59536,37.28945,64.03288953
0,2.78080415,41.69439,40.31436,0.388484217
-31.9972076,3.12901503,37.97793,36.75564,42.54217649
-31.99951171,3.22514687,39.81835,38.57058,95.09539666
31.9972076,3.42381933,39.12968,37.83512,42.31585099
-31.99951171,3.10002289,38.04918,36.83868,32.59143206
-31.9972076,3.11772335,38.01355,36.77936,38.00744836
0,2.90074006,41.5994,40.23132,0.125640981
-31.99951171,2.98802167,39.09406,37.93002,10.78195308
32.00181582,3.37651637,39.46214,38.23844,23.27826216
-31.9972076,3.05027848,38.69035,37.45552,18.19666998
32.00181582,3.40581369,39.27216,37.93002,31.95974148
-31.99490349,2.79667353,39.50964,38.20285,6.085920804
-31.9972076,3.1247425,37.97793,36.75564,41.07489478
-31.99951171,3.17601282,38.92783,37.56228,71.71073748
0,3.34813458,40.86324,39.56703,99.69177997
-31.99951171,3.22301061,39.83022,38.42824,95.04287084
0,3.34355688,40.44765,39.05694,99.54068733
31.9972076,3.43358511,39.22467,37.91815,48.7502013
31.99951171,3.43724727,39.27216,37.88256,51.02896716
32.00181582,3.45769436,39.91334,38.60617,70.43692429
-31.99951171,3.04600595,38.7141,37.50297,17.47709185
32.00181582,3.44731823,39.53338,38.21471,60.5037329
31.9972076,3.4540322,39.85397,38.46382,67.5011878
31.9972076,3.43450065,39.23654,37.93002,49.34986155
31.99951171,3.40947585,39.18905,37.93002,33.40742192
32.00181582,3.31486992,40.07957,38.74852,8.549699096
31.99490349,3.43877317,39.24842,38.03678,52.30214232
31.9972076,3.37712673,39.54526,38.29775,23.84706847
-31.99490349,3.16990921,38.73785,37.37248,67.69902854
-31.99951171,3.00511177,39.02282,37.78767,12.34492902
-31.99951171,3.13511864,38.01355,36.82681,45.08348717
31.99951171,3.35179675,39.59275,38.19099,18.04764732
-31.99951171,3.17204547,38.80909,37.5267,69.65151713
31.9972076,3.41527428,39.20092,37.8707,37.45097183
31.9972076,3.43663691,39.28403,37.89443,50.7628444
0,2.35049973,41.1957,39.828,0.388484217
0,3.3417258,40.2458,38.84342,99.39295012
31.9972076,3.46471351,40.12707,38.67735,75.17661914
0,3.34264134,40.32892,38.96204,99.39295012
-31.99951171,3.09910735,38.10854,36.87426,31.77398696
0,2.92942702,41.08883,39.74496,0.292987095
31.99951171,3.45830472,39.93709,38.67735,70.55685945
0,3.34691386,40.72075,39.36536,99.06880096
-31.99951171,3.1808957,39.01094,37.76394,75.40236035
0,2.73044938,41.63502,40.31436,0.509157287
31.9972076,3.57549401,40.83949,39.48399,96.48343172
-31.99951171,3.06065461,38.59536,37.30131,20.23547874
-31.9972076,3.09422446,38.15604,36.92171,30.33477843
0,3.34538796,40.697,39.31792,99.69177997
32.00181582,3.43450065,39.28403,38.03678,49.56802698
31.99951171,3.45342184,39.72336,38.57058,66.26046422
31.9972076,3.46929122,40.12707,38.74852,76.97748547
31.9972076,3.34935531,39.54526,38.10795,17.33615205
-31.9972076,3.10978866,38.07292,36.81495,35.40505687
31.99951171,3.4180209,39.1653,37.88256,38.74975087
-31.99951171,3.15770199,38.32227,37.07592,57.53320692
-31.99951171,3.194934,39.35528,37.97747,83.28973606
-31.99951171,3.15251392,38.21541,36.8624,53.96940963
-32.00181582,3.09575036,38.13229,36.87426,30.5827652
-32.00181582,3.26848249,40.12707,38.77225,99.75531806
-31.9972076,3.15739681,38.32227,37.08778,57.65314208
31.9972076,3.45922026,39.90147,38.535,70.70745589
0,3.37468528,41.18382,39.828,99.29782719
31.9972076,3.43541619,39.29591,38.04864,50.40756705
-31.99951171,3.07927062,38.34602,37.08778,25.05438037
31.9972076,3.62981613,41.10071,39.68565,99.16249159
31.99951171,3.45647364,39.83022,38.47569,68.77904039
31.99951171,3.43022812,39.27216,37.98933,46.56963116
-32.00181582,2.91996643,39.29591,38.04864,8.214607285
-31.9972076,3.14091707,38.01355,36.7675,47.72419099
-31.99951171,3.16990921,38.65473,37.36062,66.92205446
31.99951171,3.47905699,40.25768,38.99763,82.41033825
0,2.914168,41.51628,40.12456,0.292987095
-31.99951171,3.15373465,38.23915,37.00475,54.79804636
-31.99951171,3.0670634,38.4885,37.242,21.58772412
-31.9972076,3.07316701,38.45288,37.33689,23.56546954
-31.99951171,2.97520409,39.09406,37.83512,9.834442968
31.99951171,3.28404669,40.2458,38.84342,5.934568027
31.99490349,3.5257496,40.70888,39.32978,92.73723633
0,2.72678721,41.55191,40.16014,0.213405069
-31.99951171,3.17448692,38.84471,37.45552,70.7491561
31.99951171,3.35301747,39.569,38.3452,18.44844559
31.99951171,3.51506828,40.66138,39.2586,91.29811417
-31.99951171,3.15403983,38.23915,36.96916,55.40076164
31.99951171,3.46501869,40.0202,38.77225,75.45406223
-31.99951171,2.98619059,39.11781,37.91815,10.66201749
31.99951171,3.44853895,39.69962,38.51127,62.82391953
31.99951171,3.32677195,39.75898,38.40451,11.73206632
-31.9972076,3.0795758,38.39351,37.12337,25.45102375
31.9972076,3.38292515,39.45027,38.10795,24.88375449
-31.9972076,3.22240024,39.78273,38.47569,94.76982795
31.99490349,3.4836347,40.32892,39.05694,83.86266628
31.9972076,3.64995804,41.07696,39.74496,99.18001769
31.9972076,3.49858854,40.55452,39.1637,88.42742096
-32.00181582,3.10826276,38.02543,36.79123,34.74678408
31.99951171,3.36491951,39.48589,38.02491,21.48291679
-31.9972076,3.1668574,38.60724,37.36062,64.51262282
31.9972076,3.38902876,39.50964,38.2503,26.60545536
-31.9972076,3.16777295,38.63099,37.30131,65.44844856
-31.99490349,3.23033494,39.98458,38.68921,96.92856323
31.9972076,3.45433738,39.72336,38.39265,66.78293347
31.9972076,3.11039902,40.81574,39.47213,1.417579594
31.9972076,3.42778668,39.17717,37.82325,44.50651631
-31.99490349,3.17662318,38.96345,37.63346,72.73604312
32.00181582,3.18608377,40.697,39.32978,3.032623053
31.99951171,3.52513924,40.75637,39.46027,92.92620875
31.9972076,3.44365606,39.45027,38.10795,58.30310511
-31.99951171,3.18699931,39.17717,37.8707,79.14741103
-32.00181582,3.19859617,39.35528,38.03678,84.4321274
32.00181582,3.43205921,39.17717,37.84698,47.23327541
0,3.40123598,41.24319,39.85172,99.84486965
-31.99951171,2.98344396,39.09406,37.8707,10.66586702
-32.00181582,3.06095979,38.59536,37.30131,20.13698185
-31.9972076,3.15465019,38.2629,37.0522,55.27778829
-32.00181582,3.19859617,39.3909,38.04864,84.78421498
0,3.34599832,40.66138,39.31792,100
31.9972076,3.41283284,39.1653,37.83512,35.99514626
-31.99490349,3.18120089,39.08218,37.65718,75.8541759
31.9972076,3.42015717,39.14155,37.84698,40.06903244
31.99951171,3.4415198,39.48589,38.29775,55.98795874
31.9972076,3.06950484,40.9226,39.57889,0.897441609
0,2.93034257,41.08883,39.7331,0.292987095
31.9972076,3.35545892,39.65212,38.30961,19.28982172
0,3.34752422,40.76825,39.50771,99.54068733
31.9972076,3.42107271,39.1653,37.88256,40.30889498
-31.9972076,3.04966812,38.64286,37.41993,18.07674346
-31.9972076,3.10734722,38.01355,36.73191,34.30061912
31.9972076,3.26085298,40.25768,38.92646,4.982718401
31.9972076,3.3884184,39.43839,38.23844,26.42025197
31.9972076,3.41435874,39.17717,37.84698,36.52576197
31.99951171,3.41039139,39.1653,37.88256,33.76721963
-31.9972076,3.16624704,38.58349,37.25386,64.39576817
0,2.79758907,41.6469,40.34995,-1.0764e-12
-31.99951171,3.25230793,40.0677,38.68921,98.34439427
-31.9972076,2.99443046,39.02282,37.76394,11.36070962
31.9972076,3.41222248,39.1653,37.82325,35.08654481
31.99951171,3.44731823,39.49776,38.21471,60.51299932
31.99951171,3.40306706,39.23654,37.98933,30.95789863
31.99951171,3.46593423,40.09145,38.89087,75.5877474
31.9972076,3.45098039,39.65212,38.3452,63.90451643
31.99951171,3.5413138,40.73262,39.50771,93.85514454
-31.99951171,3.17326619,38.82096,37.51483,70.09758318
31.9972076,3.47478447,40.2933,38.98577,80.6933234
0,2.92881666,41.46879,40.12456,0.509157287
-31.99490349,3.22880903,39.91334,38.6299,96.44884678
-31.9972076,3.21812772,39.69962,38.32148,92.81968583
0,3.50408179,41.10071,39.7331,99.54068733
0,2.93064775,41.26694,39.88731,0.388484217
31.9972076,3.2916762,40.22206,38.84342,6.294348891
31.9972076,3.34813458,39.54526,38.1554,17.76487327
31.99951171,3.31853208,39.83022,38.46382,9.420331378
31.99951171,3.44701305,39.60463,38.3452,60.96193359
31.99951171,3.41039139,39.20092,38.00119,33.92026247
31.99951171,3.41374838,39.17717,38.00119,35.99125171
0,2.88975357,41.63502,40.30249,-1.0764e-12
31.99951171,3.4680705,40.11519,38.84342,77.25309467
-31.99490349,3.10093843,38.0848,36.83868,32.52676893
32.00181582,3.3447776,39.67587,38.30961,16.70533007
-31.9972076,2.73197528,39.65212,38.47569,4.943332231
-31.99951171,3.17204547,38.77347,37.40807,68.72105249
-31.9972076,3.15495537,38.22728,37.00475,55.73426935
0,3.36064698,41.11258,39.68565,99.69177997
0,3.36339361,41.1482,39.76869,99.54068733
31.9972076,3.41130694,39.18905,37.93002,34.59822732
31.99951171,3.457084,39.85397,38.52314,69.37871791
0,3.35362783,40.9701,39.5433,99.39295012
0,3.36491951,41.16008,39.79241,99.29782719
-31.9972076,3.06584268,38.536,37.18269,21.43478154
31.99951171,3.4851606,40.34079,39.04508,84.25035638
0,3.34142061,40.15081,38.73666,99.18001769
0,3.34538796,40.72075,39.3535,99.84486965
-31.99951171,3.18364233,39.08218,37.70463,76.75646289
31.99951171,3.45281147,39.78273,38.45196,66.1192033
0,2.92393378,41.54003,40.12456,0.509157287
-31.9972076,3.16746777,38.63099,37.39621,65.2322273
-31.99951171,3.15312428,38.22728,36.99289,55.49902543
31.9972076,3.46776532,40.07957,38.77225,77.01321507
31.99951171,3.46746014,40.11519,38.81969,76.55368606
31.99490349,3.5709163,40.9226,39.47213,96.64400178
-31.99951171,3.18699931,39.22467,37.8707,79.29918513
31.99951171,3.45372702,39.69962,38.40451,66.03004082
-31.99951171,3.15648127,38.28665,36.99289,56.60793001
-31.99490349,3.10582132,38.01355,36.73191,34.02719687
0,2.89677272,41.73001,40.38553,0.388484217
-31.9972076,3.16044862,38.44101,37.20641,59.99055503
-31.9972076,3.17143511,38.73785,37.51483,68.44661121
31.99951171,3.41069657,39.20092,37.89443,34.23842962
31.99951171,3.44701305,39.53338,38.1554,61.30155296
31.99951171,3.42381933,39.12968,37.93002,42.51371984
-31.99951171,3.15587091,38.29852,37.04034,57.05816955
31.9972076,3.36003662,39.59275,38.2503,20.06145627
31.99490349,3.43663691,39.35528,38.13168,51.55063032
-31.99951171,3.0514992,38.7141,37.37248,18.61514112
31.99951171,3.55962463,40.91073,39.48399,95.92443185
-32.00181582,3.17051957,38.69035,37.39621,67.40178776
31.99951171,3.40794995,39.29591,37.98933,33.1367176
32.00181582,3.40794995,39.29591,37.98933,33.2566614
31.9972076,3.38170443,39.45027,38.09609,24.52396542
31.99951171,3.46257725,40.00833,38.6299,73.77498261
-32.00181582,3.0640116,38.536,37.28945,21.55729725
31.9972076,3.55840391,40.80386,39.53144,95.2378921
-31.99951171,3.17814908,38.95157,37.63346,73.27848015
0,2.90836957,41.48066,40.06525,0.125640981
31.99951171,3.43022812,39.14155,37.76394,46.78929762
-31.99951171,3.16319524,38.54787,37.19455,62.38915286
31.99951171,3.46562905,40.11519,38.83156,75.47425797
31.9972076,3.60601205,40.9701,39.61448,98.3616986
-31.99951171,3.18913558,39.22467,37.8707,80.23450564
-31.9972076,3.22240024,39.77085,38.42824,94.649901
32.00181582,3.20256352,40.59014,39.19929,3.248809918
31.99951171,3.36278325,39.54526,38.14354,20.56621485
31.99951171,3.40520333,39.31966,38.00119,32.00224174
31.9972076,3.40611887,39.33153,38.03678,32.24210385
-31.99951171,3.17265583,38.7616,37.44366,69.1900379
-31.99951171,3.11131456,38.00168,36.79123,36.30943236
-31.9972076,3.16197452,38.50037,37.19455,61.42973765
-31.99490349,3.08445869,38.27478,37.02847,27.55408932
0,2.5085832,41.26694,39.87545,0.213405069
32.00181582,3.43205921,39.1653,37.88256,47.86871708
31.99490349,3.42046235,39.17717,37.88256,40.56907007
32.00181582,3.60601205,41.00572,39.62634,98.14222196
31.9972076,3.48882277,40.41203,39.09253,85.25315524
-31.99951171,3.08384833,38.28665,37.1471,26.62496324
31.9972076,3.39726864,39.3434,37.97747,28.60164252
-31.99951171,3.24528878,40.03208,38.77225,98.2136335
31.99951171,3.43114366,39.28403,37.98933,47.16931732
-31.99951171,3.05577173,38.65473,37.36062,19.48788743
32.00181582,3.30388342,40.19831,38.85528,7.110456029
31.99951171,3.29869535,40.25768,38.92646,6.750649688
31.99951171,3.43480583,39.20092,37.8707,49.35894619
-32.00181582,3.176318,38.88033,37.56228,71.82854101
-31.99951171,3.18181125,39.08218,37.71649,76.02619731
31.99951171,3.46135653,39.98458,38.7248,72.71569836
31.99951171,3.29503319,40.17456,38.67735,6.36721905
-31.99490349,3.15495537,38.28665,37.00475,56.42572248
31.9972076,3.33287556,39.77085,38.36892,13.58535407
31.99951171,3.3899443,39.37902,38.09609,26.48422734
-31.9972076,3.15983825,38.36976,37.07592,58.99791157
31.99951171,3.32249943,39.77085,38.49941,11.16834336
31.99951171,3.31242847,39.97271,38.6299,8.289917372
31.99951171,3.44365606,39.42652,38.10795,57.38543603
31.9972076,3.47081712,40.23393,38.89087,78.53459676
-31.99951171,2.39597162,40.25768,38.96204,2.457979589
31.9972076,3.09941253,40.94635,39.57889,1.352719596
-31.99951171,3.02403296,38.86846,37.63346,14.15197398
31.99951171,3.44274052,39.3434,38.13168,56.31523119
31.99951171,3.46562905,40.04395,38.78411,75.81386011
-31.9972076,2.48996719,40.11519,38.92646,2.904567088
-31.9972076,3.07499809,38.42913,37.12337,24.55574532
-31.9972076,3.18150607,39.07031,37.70463,75.66640781
31.9972076,3.45250629,39.69962,38.45196,66.33887826
-31.99951171,3.08293278,38.29852,37.08778,26.14522131
0,3.39360647,41.24319,39.72124,99.69177997
31.99951171,3.38170443,39.43839,38.0605,24.64390101
-32.00181582,3.13664454,38.01355,36.83868,46.26401818
0,2.50736248,41.30256,39.85172,0.125640981
-31.99951171,3.1653315,38.536,37.20641,63.32413657
31.99951171,3.45311666,39.72336,38.41637,65.79017828
31.99951171,3.43083848,39.27216,38.0605,47.23318567
-31.9972076,3.14885176,38.15604,36.88612,52.50067236
31.9972076,3.50804913,40.59014,39.27047,89.93070028
0,2.91233692,41.4213,40.16014,0.125640981
-31.99951171,3.15922789,38.34602,37.0522,58.64678152
31.9972076,3.32219425,39.93709,38.52314,10.94845237
32.00181582,3.38780804,39.3434,38.03678,26.40024618
-31.99951171,3.12657359,37.97793,36.73191,41.72833097
-31.99951171,3.04844739,38.74972,37.51483,18.16867452
-31.99951171,3.17753872,39.01094,37.72836,73.7293242
-31.9972076,3.15190356,38.22728,36.96916,53.71866145
-31.99951171,3.0795758,38.34602,37.09965,25.29674588
0,3.35179675,40.93447,39.59075,99.54068733
-31.99951171,3.1934081,39.28403,38.00119,82.15341335
-31.99951171,3.26878767,40.12707,38.73666,98.93533463
-31.9972076,3.1903563,39.23654,37.98933,80.79918127
0,3.35057603,40.9226,39.56703,99.54068733
31.99951171,3.30846113,40.0677,38.73666,7.37375971
31.9972076,3.43877317,39.35528,38.0605,52.92151923
-31.99951171,3.08751049,38.23915,37.07592,27.82431829
32.00181582,3.45006485,39.65212,38.32148,63.21604792
31.9972076,3.31059739,40.07957,38.78411,7.70890348
31.99951171,3.44609751,39.46214,38.20285,59.4335885
31.99951171,3.46471351,40.0202,38.61803,74.425508
31.99951171,3.43083848,39.22467,37.94188,46.68532275
-31.9972076,2.88883803,39.37902,37.95374,7.187858378
-31.9972076,3.21538109,39.67587,38.3452,91.92469445
-32.00181582,3.18181125,39.12968,37.7758,76.8476297
31.99951171,3.45830472,39.86584,38.61803,71.1363585
0,2.34958419,41.11258,39.80428,0.292987095
-31.9972076,3.11558709,38.00168,36.81495,37.29001005
-31.9972076,2.84122988,39.45027,38.23844,6.535588031
31.99951171,3.42870222,39.24842,37.89443,45.67410201
-31.99951171,3.15617609,38.29852,37.0522,57.17810471
31.9972076,3.43602655,39.33153,38.04864,50.88730035
31.99951171,3.32463569,39.86584,38.40451,11.42667924
-31.9972076,3.20775158,39.50964,38.19099,88.37929417
0,3.35240711,41.02946,39.76869,99.84486965
-31.9972076,3.19584955,39.3434,38.10795,83.58488584
-31.9972076,2.97245747,39.12968,37.91815,10.25338106
-31.9972076,3.15068284,38.15604,36.87426,52.89002471
-31.99951171,3.18242161,39.11781,37.7758,77.08750952
31.99951171,3.4555581,39.75898,38.45196,67.89335936
-31.99951171,3.17845426,38.96345,37.71649,73.48353943
-31.99951171,3.2214847,39.75898,38.40451,94.71799259
-31.99951171,3.22301061,39.72336,38.26216,94.37794151
-31.99951171,3.17814908,38.97532,37.70463,73.38979127
-31.99490349,3.19218738,39.31966,38.02491,82.05753748
32.00181582,3.42931258,39.12968,37.72836,46.42949111
-31.99951171,3.13054093,38.00168,36.68446,43.0218666
0,2.84214542,41.74189,40.46857,0.696165579
-31.99951171,3.11161975,38.02543,36.70819,35.97161735
-31.99951171,3.19951171,39.37902,38.03678,84.90329624
32.00181582,3.07682918,40.91073,39.5433,0.937854502
-31.99951171,3.18455787,39.1653,37.83512,77.46537129
-31.9972076,2.82383459,39.49776,38.23844,5.747665993
-31.9972076,2.33951324,40.2933,39.03322,1.910886687
-31.99951171,3.1216907,37.96606,36.75564,39.4576984
-31.99951171,3.1808957,39.03469,37.62159,75.30958742
-31.99951171,3.08751049,38.2629,36.98102,28.08939733
-31.9972076,3.16746777,38.58349,37.28945,65.00316446
-31.9972076,3.22392615,39.78273,38.49941,94.85554318
-31.9972076,3.21263447,39.60463,38.21471,90.41810249
31.9972076,3.47234302,40.25768,38.90273,79.37409365
-31.9972076,3.23155566,39.90147,38.57058,96.86961389
31.9972076,3.42626078,39.27216,37.89443,44.11500107
0,2.8158999,41.65877,40.40926,0.696165579
-31.99951171,2.99809262,39.02282,37.83512,12.20248438
0,2.05996796,40.88698,39.5433,0.213405069
-31.99951171,3.0795758,38.34602,37.09965,25.17431596
31.99490349,3.5242237,40.66138,39.21115,92.40575419
0,3.34416724,40.54264,39.22301,100
31.9972076,3.46257725,40.0677,38.74852,73.85743213
0,3.3447776,40.64951,39.31792,99.69177997
32.00181582,3.46166171,39.92521,38.47569,72.14671623
31.99951171,3.33043412,39.83022,38.49941,12.98732978
31.9972076,3.45769436,39.85397,38.47569,69.57241316
-31.99951171,3.18059052,39.02282,37.74022,74.94890084
-31.99951171,3.17174029,38.80909,37.47924,68.86535869
-31.99951171,2.92332341,39.29591,38.09609,7.786526132
0,3.3557641,41.04134,39.67379,99.54068733
0,3.40032044,41.1957,39.828,99.54068733
-31.9972076,3.17265583,38.79721,37.50297,69.43297274
32.00411994,3.48027771,40.34079,39.11626,82.67050008
31.99490349,3.49797818,40.60201,39.21115,88.48874215
-31.9972076,3.13084611,38.00168,36.77936,43.59339322
-31.9972076,2.95567254,39.18905,37.8707,9.683899149
31.99490349,3.53398947,40.72075,39.40095,93.3190021
31.9972076,3.36308843,39.48589,38.20285,20.57434133
-31.99951171,3.12382696,38.01355,36.7675,40.40909215
31.99951171,3.31456474,39.96083,38.535,8.286160869
-31.99951171,3.17204547,38.82096,37.56228,69.77145272
-31.9972076,3.18333715,39.11781,37.8707,77.08136233
32.00181582,3.42565042,39.18905,37.91815,43.69115323
-31.99490349,3.15526055,38.28665,37.02847,56.5456408
31.9972076,3.63561456,41.05321,39.76869,98.71590075
0,3.3417258,40.18644,38.78411,99.54068733
-31.9972076,3.09849699,38.0848,36.83868,31.65406043
-31.99951171,3.09330892,38.13229,36.94544,29.86317843
-32.00181582,3.04173342,38.74972,37.57414,16.66158887
-31.9972076,3.12626841,37.97793,36.7675,41.94640945
-31.99951171,3.12565805,38.00168,36.81495,41.00575825
-32.00181582,3.07621881,38.42913,37.1471,24.21482346
-31.99951171,3.22545205,39.78273,38.39265,95.21747251
31.9972076,3.44243534,39.53338,38.26216,57.1872447
31.9972076,3.47051194,40.17456,38.78411,78.10618539
-31.9972076,3.1107042,38.04918,36.68446,35.73176344
31.9972076,3.457084,39.93709,38.535,69.89974201
31.99951171,3.1467155,40.73262,39.27047,1.984322151
31.99490349,3.33257038,39.78273,38.36892,13.46542711
-31.99951171,3.14488441,38.04918,36.81495,49.65185271
31.9972076,3.44426642,39.46214,38.0605,57.74523374
-31.99951171,3.02464332,38.88033,37.65718,14.26292196
0,3.3853666,41.20757,39.80428,100
0,3.34996567,40.9226,39.5433,100
-31.99490349,3.21385519,39.65212,38.21471,91.29200067
-31.99951171,3.13664454,37.96606,36.7675,45.78021032
-31.9972076,2.96543832,39.1653,37.84698,9.893608836
-31.9972076,3.15556573,38.32227,37.00475,56.78549471
31.99951171,3.49095903,40.49515,39.10439,86.38851765
32.00181582,3.38048371,39.50964,38.20285,24.50129288
-32.00181582,3.12657359,37.94231,36.6726,42.06633597
31.9972076,3.50774395,40.54264,39.15184,90.00713089
31.99951171,3.49309529,40.43578,39.08067,86.48283405
31.99259937,3.45311666,39.74711,38.42824,65.99356423
0,3.37834745,41.18382,39.828,99.18001769
31.99951171,3.43266957,39.12968,37.88256,48.58833865
-31.99951171,3.2059205,39.48589,38.20285,87.53976273
-31.99951171,3.13633936,37.97793,36.75564,45.66027516
-31.99490349,3.06065461,38.60724,37.36062,20.41406962
0,3.34355688,40.43578,39.09253,100
-31.99951171,3.08842603,38.2629,37.00475,28.44919504
31.99951171,3.31273365,39.98458,38.55872,7.861144084
31.99951171,3.43877317,39.28403,37.98933,52.78188425
-31.99951171,3.15922789,38.34602,37.07592,58.87883894
32.00181582,3.39696345,39.28403,37.91815,28.91898659
31.99951171,3.58251316,40.99384,39.5433,97.24363613
0,2.91783017,41.54003,40.21946,0.388484217
31.99951171,3.43724727,39.24842,37.93002,51.19122418
-31.99951171,3.12443732,37.96606,36.7675,40.74322207
-31.9972076,3.15312428,38.22728,36.98102,54.56125612
-31.9972076,3.17845426,39.02282,37.7758,74.56886383
32.00181582,3.59807736,40.93447,39.69751,97.21339031
31.99490349,3.61577783,41.05321,39.74496,98.37378163
-31.9972076,3.1232166,38.01355,36.8624,40.4752518
0,2.9297322,41.30256,39.91104,0.388484217
-31.9972076,3.10215915,38.0848,36.8624,33.00647632
31.9972076,3.38628214,39.40277,38.13168,25.55701895
0,3.35179675,40.9226,39.47213,99.06880096
-31.9972076,3.16594186,38.60724,37.26572,64.18813318
-31.99951171,3.18760967,39.18905,37.84698,79.50636305
31.9972076,3.49004349,40.45953,39.08067,86.02139292
-31.9972076,3.22301061,39.72336,38.32148,94.14680749
0,3.35149157,40.9701,39.56703,99.29782719
0,2.88059815,41.80125,40.46857,0.509157287
-32.00181582,3.14702068,38.13229,36.75564,51.08319609
-31.99951171,3.15892271,38.33414,37.0522,58.39825132
-31.9972076,3.19096666,39.24842,37.95374,81.03904382
-31.9972076,3.09575036,38.16791,36.87426,30.88104272
-31.99951171,3.19920653,39.35528,38.08423,85.02409479
-31.9972076,3.18577859,39.18905,37.82325,78.49258403
32.00181582,3.4836347,40.34079,39.04508,83.69396794
31.9972076,3.36339361,39.60463,38.23844,20.90311548
-31.9972076,3.12413214,38.01355,36.79123,40.68198539
-31.9972076,3.22087434,39.72336,38.29775,93.65834566
31.99951171,3.45311666,39.71149,38.36892,65.67024268
-31.99951171,2.48233768,40.07957,38.81969,2.750409052
